id,long,lat,focal
363,-151.15273792877477,59.66498382440864,True
364,-144.20910434514457,58.90454890054958,True
365,-143.1346463172725,60.77229692050399,False
366,-136.12176944815204,59.685027148694104,True
367,-130.2963713831768,61.65720514534995,True
368,-126.00000000000001,61.72243721458838,False
369,-121.70362861682322,61.65720514534995,False
370,-115.87823055184798,59.685027148694104,True
371,-108.86535368272749,60.77229692050399,False
372,-107.79089565485542,58.90454890054958,False
373,-100.84726207122523,59.66498382440863,False
374,-97.07820754186376,59.00106702506716,False
375,-93.45963919380954,58.23576660842093,False
376,-90,57.376312033925835,False
377,-86.54036080619046,58.23576660842092,False
378,-82.92179245813624,59.00106702506716,False
379,-79.15273792877477,59.66498382440864,False
380,-72.2091043451446,58.904548900549585,False
381,-71.13464631727251,60.77229692050398,False
382,-64.12176944815202,59.685027148694104,False
383,-58.296371383176776,61.65720514534995,False
384,-54,61.72243721458838,False
385,-49.70362861682321,61.65720514534995,False
386,-18,57.37631203392583,False
387,-14.540360806190451,58.235766608420924,False
388,-10.921792458136233,59.00106702506716,False
389,-7.152737928774765,59.66498382440863,False
390,-0.20910434514457948,58.90454890054957,False
391,0.8653536827274878,60.77229692050399,False
392,7.878230551847973,59.685027148694104,False
393,13.703628616823218,61.65720514534995,True
394,18.000000000000004,61.72243721458837,False
395,22.296371383176787,61.657205145349934,False
396,28.121769448152033,59.685027148694104,True
397,35.13464631727252,60.77229692050398,True
398,36.20910434514459,58.90454890054957,False
399,43.152737928774776,59.66498382440862,False
400,46.92179245813624,59.00106702506716,False
401,50.54036080619047,58.235766608420924,True
402,54.00000000000001,57.37631203392583,False
403,57.45963919380955,58.235766608420924,False
404,61.078207541863776,59.001067025067144,False
405,64.84726207122523,59.66498382440864,False
406,71.79089565485542,58.90454890054957,False
407,72.86535368272749,60.77229692050399,True
408,79.87823055184796,59.685027148694104,True
409,85.70362861682322,61.65720514534995,False
410,90,61.72243721458838,True
411,94.29637138317678,61.657205145349934,True
412,100.12176944815204,59.685027148694104,False
413,107.13464631727251,60.77229692050398,False
414,108.2091043451446,58.90454890054957,False
415,115.15273792877477,59.66498382440862,False
416,118.92179245813622,59.001067025067144,False
417,122.54036080619045,58.235766608420924,False
418,126,55.56388492469949,False
419,129.29217702396716,56.42163465526799,False
420,132.72619008442638,57.19086999961206,False
421,136.2951923217833,57.86513364916995,False
422,139.98840317230733,58.438249850910836,False
423,146.6002038532422,57.52253775450559,False
424,155.89751227088203,59.92856160326416,False
425,159.9608604046231,60.051077752084666,False
426,164.0391395953769,60.05107775208465,False
427,168.10248772911797,59.92856160326416,False
428,177.3997961467578,57.52253775450559,False
429,-175.98840317230736,58.43824985091082,False
430,-172.2951923217833,57.865133649169955,False
431,-168.72619008442638,57.19086999961206,False
432,-165.29217702396716,56.42163465526799,False
433,-162,55.56388492469949,False
434,-158.70782297603284,56.42163465526799,False
435,-155.27380991557362,57.19086999961206,False
436,-151.7048076782167,57.865133649169955,False
437,-148.01159682769264,58.438249850910836,False
438,-141.39979614675784,57.52253775450559,False
439,-132.10248772911797,59.92856160326416,False
440,-128.0391395953769,60.051077752084666,False
441,-123.9608604046231,60.05107775208465,False
442,-119.89751227088206,59.92856160326414,False
443,-110.60020385324218,57.52253775450559,False
444,-103.98840317230734,58.438249850910836,True
445,-100.2951923217833,57.86513364916995,False
446,-96.72619008442639,57.19086999961205,False
447,-93.29217702396717,56.421634655267994,False
448,-90,55.56388492469949,False
449,-86.70782297603283,56.421634655267994,False
450,-83.27380991557361,57.19086999961206,False
451,-79.7048076782167,57.86513364916995,False
452,-76.01159682769266,58.438249850910836,False
453,-69.39979614675782,57.52253775450559,False
454,-60.10248772911797,59.92856160326416,False
455,-56.039139595376895,60.05107775208465,False
456,-51.96086040462311,60.051077752084666,False
457,-47.89751227088204,59.928561603264164,False
458,-43.87823055184798,59.685027148694104,False
459,-18,55.56388492469949,False
460,-14.707822976032832,56.42163465526799,False
461,-11.273809915573608,57.19086999961206,False
462,-7.704807678216691,57.865133649169955,False
463,-4.011596827692652,58.43824985091082,False
464,2.6002038532421823,57.52253775450559,False
465,11.897512270882036,59.92856160326416,True
466,15.960860404623109,60.05107775208465,True
467,20.039139595376895,60.05107775208465,False
468,24.102487729117968,59.92856160326414,False
469,33.39979614675782,57.52253775450559,False
470,40.011596827692664,58.438249850910836,False
471,43.7048076782167,57.86513364916995,False
472,47.27380991557361,57.19086999961206,True
473,50.70782297603285,56.42163465526799,False
474,54.00000000000001,55.56388492469949,True
475,57.29217702396717,56.42163465526799,False
476,60.7261900844264,57.19086999961205,False
477,64.29519232178333,57.86513364916995,False
478,67.98840317230734,58.43824985091082,False
479,74.60020385324218,57.52253775450559,False
480,83.89751227088205,59.92856160326414,False
481,87.96086040462312,60.05107775208465,False
482,92.03913959537688,60.05107775208465,False
483,96.10248772911795,59.92856160326416,False
484,105.39979614675782,57.52253775450559,False
485,112.01159682769266,58.438249850910836,False
486,115.70480767821668,57.86513364916995,False
487,119.2738099155736,57.19086999961205,False
488,122.70782297603283,56.42163465526799,False
489,126,53.751457815473145,False
490,129.00674783781452,52.79262603310994,False
491,132.12813590146789,53.567278396565214,False
492,135.3595119543998,54.2577550757737,False
493,138.69367140372347,54.859006185152445,False
494,142.12070388879445,55.366308899111345,False
495,149.20027501801857,56.08274201529204,False
496,150.4721601263022,57.89091207738345,False
497,156.46196782716333,56.62409680723172,True
498,160.15041011147184,56.73343787706521,False
499,163.84958988852816,56.73343787706522,False
500,167.53803217283667,56.62409680723172,False
501,171.19468501156797,56.40649515182791,False
502,173.5278398736978,57.89091207738345,False
503,174.7997249819814,56.08274201529204,False
504,-178.12070388879445,55.366308899111345,False
505,-174.6936714037235,54.859006185152445,False
506,-171.3595119543998,54.2577550757737,False
507,-168.12813590146789,53.567278396565214,False
508,-165.00674783781452,52.79262603310995,False
509,-162,53.751457815473145,False
510,-162,51.9390307062468,False
511,-158.99325216218548,52.79262603310995,False
512,-155.87186409853211,53.56727839656522,False
513,-152.6404880456002,54.257755075773716,False
514,-149.30632859627653,54.859006185152445,False
515,-145.87929611120555,55.366308899111345,False
516,-138.7997249819814,56.08274201529204,False
517,-137.52783987369776,57.890912077383454,False
518,-135.19468501156797,56.40649515182792,False
519,-131.53803217283667,56.62409680723173,False
520,-127.84958988852816,56.73343787706521,False
521,-124.15041011147184,56.73343787706521,False
522,-120.46196782716335,56.62409680723173,False
523,-114.47216012630223,57.89091207738345,False
524,-113.2002750180186,56.08274201529204,False
525,-106.12070388879447,55.36630889911134,False
526,-102.69367140372349,54.859006185152445,False
527,-99.3595119543998,54.257755075773694,False
528,-96.12813590146789,53.56727839656522,False
529,-93.00674783781452,52.79262603310994,False
530,-90,53.751457815473145,True
531,-90,51.9390307062468,False
532,-86.99325216218548,52.79262603310995,False
533,-83.87186409853211,53.56727839656523,False
534,-80.6404880456002,54.2577550757737,False
535,-77.30632859627651,54.859006185152445,False
536,-73.87929611120555,55.366308899111345,False
537,-66.79972498198143,56.08274201529204,False
538,-65.52783987369779,57.89091207738345,False
539,-63.194685011567984,56.40649515182791,False
540,-59.538032172836665,56.62409680723173,False
541,-55.849589888528165,56.733437877065214,False
542,-52.15041011147184,56.733437877065214,False
543,-48.461967827163356,56.62409680723173,False
544,-42.472160126302235,57.890912077383454,False
545,-18,51.9390307062468,False
546,-18,53.751457815473145,False
547,-14.993252162185481,52.79262603310995,False
548,-11.871864098532111,53.567278396565214,False
549,-8.640488045600188,54.2577550757737,True
550,-5.306328596276515,54.859006185152445,False
551,-1.87929611120554,55.366308899111345,False
552,5.200275018018589,56.08274201529204,False
553,6.472160126302221,57.89091207738345,False
554,12.461967827163344,56.62409680723172,False
555,16.150410111471842,56.733437877065214,False
556,19.84958988852816,56.73343787706521,False
557,23.53803217283666,56.62409680723172,True
558,27.19468501156798,56.406495151827905,False
559,29.527839873697786,57.89091207738344,True
560,30.799724981981417,56.08274201529203,False
561,37.879296111205555,55.366308899111345,False
562,41.30632859627652,54.85900618515244,False
563,44.6404880456002,54.2577550757737,False
564,47.871864098532114,53.567278396565214,False
565,50.993252162185485,52.79262603310994,False
566,54.00000000000001,53.751457815473145,False
567,54.00000000000001,51.93903070624679,False
568,57.00674783781452,52.79262603310994,True
569,60.12813590146791,53.567278396565214,False
570,63.35951195439982,54.2577550757737,False
571,66.69367140372349,54.85900618515244,False
572,70.12070388879445,55.36630889911134,False
573,77.2002750180186,56.08274201529204,False
574,78.47216012630221,57.89091207738345,False
575,80.80531498843203,56.40649515182791,False
576,84.46196782716335,56.62409680723173,False
577,88.15041011147184,56.733437877065214,False
578,91.84958988852816,56.733437877065214,False
579,95.53803217283667,56.62409680723173,False
580,101.52783987369779,57.89091207738344,False
581,102.79972498198143,56.08274201529204,False
582,109.87929611120555,55.366308899111345,False
583,113.30632859627651,54.85900618515244,False
584,116.64048804560018,54.2577550757737,False
585,119.87186409853209,53.567278396565214,False
586,122.99325216218548,52.79262603310995,False
587,126,51.93903070624679,False
588,145.6279750521877,55.775422097562696,False
589,152.80531498843203,56.40649515182791,False
590,178.37202494781226,55.775422097562696,False
591,-142.3720249478123,55.775422097562696,False
592,-116.80531498843203,56.40649515182792,False
593,-109.62797505218774,55.775422097562696,False
594,-70.37202494781228,55.775422097562696,False
595,1.6279750521877254,55.775422097562696,False
596,8.805314988432027,56.40649515182791,False
597,34.372024947812285,55.775422097562696,False
598,73.62797505218774,55.775422097562696,False
599,99.19468501156797,56.406495151827905,False
600,106.37202494781228,55.775422097562696,False
601,126,50.126603597020456,True
602,128.84568263820483,50.84324254535421,False
603,131.5569620080785,49.68148645819179,False
604,131.83591271087545,51.62441314658264,False
605,134.92628745336899,52.325689977307185,False
606,138.11085757955254,52.942446822332776,True
607,141.38145013376857,53.47032536191659,False
608,147.16432912122852,52.39693631884626,False
609,148.13681597145433,54.24411914991746,False
610,151.45447596629728,54.51104919206613,False
611,153.53966483044582,52.900563456815824,False
612,158.4605216889117,54.925600471996326,False
613,162,54.977769743698914,False
614,165.5394783110883,54.925600471996326,False
615,169.06056534389347,54.76956324335592,True
616,170.46033516955418,52.900563456815824,False
617,172.54552403370272,54.51104919206613,False
618,175.86318402854567,54.24411914991745,False
619,176.83567087877148,52.39693631884626,False
620,-177.38145013376857,53.4703253619166,False
621,-174.11085757955254,52.942446822332776,True
622,-170.92628745336899,52.325689977307185,False
623,-167.83591271087545,51.62441314658264,False
624,-167.5569620080785,49.68148645819179,False
625,-164.84568263820483,50.84324254535421,False
626,-139.86318402854567,54.24411914991746,False
627,-136.5455240337027,54.51104919206613,False
628,-134.46033516955418,52.900563456815824,False
629,-133.06056534389347,54.76956324335592,True
630,-129.53947831108826,54.92560047199634,True
631,-126,54.977769743698914,True
632,-122.46052168891174,54.925600471996326,False
633,-117.53966483044582,52.900563456815824,False
634,-115.45447596629731,54.51104919206613,False
635,-112.13681597145435,54.24411914991746,False
636,-111.16432912122852,52.39693631884626,False
637,-105.38145013376857,53.47032536191659,False
638,-102.11085757955256,52.942446822332776,False
639,-98.92628745336899,52.32568997730718,False
640,-95.83591271087545,51.62441314658265,False
641,-95.5569620080785,49.68148645819179,False
642,-92.84568263820483,50.84324254535421,False
643,-90,50.126603597020456,False
644,-87.15431736179517,50.84324254535421,True
645,-84.4430379919215,49.68148645819179,False
646,-84.16408728912455,51.62441314658265,False
647,-81.07371254663101,52.32568997730718,False
648,-77.88914242044746,52.942446822332776,False
649,-74.61854986623143,53.47032536191659,False
650,-68.8356708787715,52.39693631884626,False
651,-67.86318402854566,54.24411914991746,False
652,-64.54552403370272,54.511049192066125,False
653,-62.460335169554185,52.900563456815824,False
654,-61.060565343893465,54.76956324335591,False
655,-57.53947831108829,54.925600471996326,False
656,-54.00000000000001,54.977769743698914,False
657,-50.46052168891174,54.925600471996326,False
658,-45.53966483044582,52.900563456815824,False
659,-18.000000000000004,50.126603597020456,False
660,-15.154317361795165,50.84324254535421,False
661,-12.443037991921498,49.68148645819179,False
662,-12.164087289124547,51.62441314658264,False
663,-9.073712546631018,52.32568997730719,False
664,-5.889142420447445,52.942446822332776,False
665,-2.6185498662314264,53.4703253619166,False
666,3.164329121228523,52.39693631884625,False
667,4.13681597145434,54.24411914991746,False
668,7.454475966297293,54.51104919206613,False
669,9.539664830445815,52.900563456815824,True
670,14.460521688911726,54.925600471996326,False
671,18,54.977769743698914,True
672,21.539478311088278,54.925600471996326,False
673,25.060565343893472,54.76956324335591,True
674,26.460335169554195,52.900563456815824,True
675,28.545524033702716,54.511049192066125,False
676,31.863184028545664,54.24411914991746,True
677,32.83567087877149,52.39693631884625,False
678,38.61854986623145,53.47032536191659,False
679,41.88914242044744,52.942446822332776,True
680,45.073712546631015,52.325689977307185,True
681,48.16408728912455,51.62441314658264,False
682,48.4430379919215,49.68148645819179,False
683,51.15431736179517,50.84324254535421,False
684,54.00000000000001,50.126603597020456,False
685,56.845682638204835,50.843242545354194,False
686,59.5569620080785,49.68148645819179,False
687,59.83591271087544,51.62441314658264,False
688,62.926287453368985,52.32568997730718,False
689,66.11085757955256,52.942446822332776,False
690,69.38145013376857,53.470325361916615,False
691,75.16432912122852,52.39693631884625,False
692,76.13681597145434,54.24411914991745,False
693,79.4544759662973,54.511049192066125,False
694,81.53966483044582,52.900563456815824,False
695,82.93943465610653,54.769563243355904,False
696,86.46052168891173,54.925600471996326,False
697,90,54.97776974369891,False
698,93.53947831108827,54.925600471996326,False
699,98.46033516955418,52.90056345681582,True
700,100.5455240337027,54.511049192066125,False
701,103.86318402854566,54.24411914991746,False
